Country,City,State,Postal Code,Sub-Category,Sales,Quantity,Discount,Profit,Order Year,Order Month,Order Day,Order Weekday,Ship Year,Ship Month,Ship Day,Ship Weekday,Processing Time,Ship Mode_First Class,Ship Mode_Same Day,Ship Mode_Second Class,Ship Mode_Standard Class,Segment_Consumer,Segment_Corporate,Segment_Home Office,Region_Central,Region_East,Region_South,Region_West,Category_Furniture
0,15,40,78745,2,7.996,1,0.6,-6.9965,2017,5,11,3,2017,5,17,2,6,0,0,0,1,0,0,1,1,0,0,0,1
0,355,5,6708,2,173.24,4,0.0,17.324,2016,5,17,1,2016,5,18,2,1,1,0,0,0,1,0,0,0,1,0,0,1
0,147,40,77340,2,56.568,2,0.6,-74.9526,2014,12,16,1,2014,12,21,6,5,0,0,0,1,1,0,0,1,0,0,0,1
0,316,44,98115,3,521.96,2,0.0,88.7332,2017,12,3,6,2017,12,7,3,4,0,0,1,0,0,0,1,0,0,0,1,1
0,232,30,10009,0,275.952,3,0.2,-37.9434,2014,11,25,1,2014,11,29,5,4,0,0,1,0,0,0,1,0,1,0,0,1
0,306,3,92105,2,19.92,3,0.0,9.5616,2015,3,29,6,2015,3,31,1,2,0,0,1,0,1,0,0,0,0,0,1,1
0,180,3,90805,3,35.544,1,0.2,-0.8886,2015,2,18,2,2015,2,24,1,6,0,0,0,1,1,0,0,0,0,0,1,1
0,307,3,94110,2,35.28,3,0.0,11.9952,2016,3,3,3,2016,3,3,3,0,0,1,0,0,0,1,0,0,0,0,1,1
0,150,39,38301,1,209.568,2,0.2,-23.5764,2017,11,20,0,2017,11,24,4,4,0,0,0,1,1,0,0,0,0,1,0,1
0,54,11,60610,2,6.464,1,0.6,-4.04,2017,11,23,3,2017,11,27,0,4,0,0,0,1,1,0,0,1,0,0,0,1
0,35,30,14215,1,63.882,1,0.1,10.647,2014,7,8,1,2014,7,10,3,2,1,0,0,0,1,0,0,0,1,0,0,1
0,146,40,77070,1,683.144,4,0.3,0.0,2014,11,7,4,2014,11,12,2,5,0,0,0,1,1,0,0,1,0,0,0,1
0,64,4,80906,2,52.416,9,0.2,15.0696,2015,12,11,4,2015,12,16,2,5,0,0,0,1,1,0,0,0,0,0,1,1
0,64,4,80906,2,54.92,5,0.2,10.984,2015,12,11,4,2015,12,16,2,5,0,0,0,1,1,0,0,0,0,0,1,1
0,184,3,90036,2,43.13,1,0.0,18.1146,2015,3,16,0,2015,3,23,0,7,0,0,0,1,0,1,0,0,0,0,1,1
0,151,8,32216,2,30.192,3,0.2,8.3028,2016,5,14,5,2016,5,19,3,5,0,0,0,1,0,1,0,0,0,1,0,1
0,264,35,19140,2,91.008,9,0.2,19.3392,2017,7,13,3,2017,7,17,0,4,0,0,1,0,1,0,0,0,1,0,0,1
0,264,35,19134,1,380.058,3,0.3,-21.7176,2016,11,14,0,2016,11,19,5,5,0,0,1,0,1,0,0,0,1,0,0,1
0,264,35,19134,2,48.576,3,0.2,9.7152,2016,11,14,0,2016,11,19,5,5,0,0,1,0,1,0,0,0,1,0,0,1
0,66,32,43229,1,127.554,3,0.3,-9.111,2016,11,21,0,2016,11,26,5,5,0,0,0,1,1,0,0,0,1,0,0,1
0,66,32,43229,2,77.952,3,0.2,15.5904,2016,11,21,0,2016,11,26,5,5,0,0,0,1,1,0,0,0,1,0,0,1
0,137,15,42420,2,27.58,2,0.0,11.5836,2017,11,20,0,2017,11,25,5,5,0,0,0,1,0,0,1,0,0,1,0,1
0,241,3,94601,2,12.54,3,0.0,4.5144,2014,12,12,4,2014,12,15,0,3,0,0,1,0,1,0,0,0,0,0,1,1
0,241,3,94601,2,9.24,3,0.0,4.4352,2014,12,12,4,2014,12,15,0,3,0,0,1,0,1,0,0,0,0,0,1,1
0,184,3,90004,2,77.6,4,0.0,38.024,2015,1,13,1,2015,1,17,5,4,0,0,0,1,1,0,0,0,0,0,1,1
0,184,3,90004,2,464.85,9,0.0,92.97,2015,1,13,1,2015,1,17,5,4,0,0,0,1,1,0,0,0,0,0,1,1
0,194,9,30062,1,182.67,3,0.0,52.9743,2016,11,28,0,2016,12,1,3,3,0,0,1,0,0,1,0,0,0,1,0,1
0,255,32,44134,1,183.372,2,0.3,-7.8588,2014,10,15,2,2014,10,17,4,2,1,0,0,0,1,0,0,0,1,0,0,1
0,146,40,77070,1,674.058,3,0.3,-19.2588,2014,12,1,0,2014,12,3,2,2,0,0,1,0,0,1,0,1,0,0,0,1
0,176,40,77573,1,254.058,3,0.3,-32.6646,2017,10,9,0,2017,10,11,2,2,0,0,1,0,1,0,0,1,0,0,0,1
0,115,18,20877,0,173.94,3,0.0,38.2668,2016,1,2,5,2016,1,7,3,5,0,0,0,1,0,1,0,0,1,0,0,1
0,54,11,60623,3,91.275,1,0.5,-67.5435,2017,10,19,3,2017,10,23,0,4,0,0,0,1,1,0,0,1,0,0,0,1
0,307,3,94109,0,333.999,3,0.15,3.9294,2014,1,13,0,2014,1,18,5,5,0,0,0,1,1,0,0,0,0,0,1,1
0,365,6,19805,0,283.92,4,0.0,82.3368,2015,2,6,4,2015,2,13,4,7,0,0,0,1,1,0,0,0,1,0,0,1
0,184,3,90045,2,18.84,3,0.0,6.0288,2017,11,27,0,2017,12,2,5,5,0,0,0,1,1,0,0,0,0,0,1,1
0,238,26,89031,2,37.4,2,0.0,14.212,2014,6,9,0,2014,6,13,4,4,0,0,1,0,0,1,0,0,0,0,1,1
0,316,44,98103,1,48.712,1,0.2,5.4801,2014,3,7,4,2014,3,8,5,1,1,0,0,0,1,0,0,0,0,0,1,1
0,275,36,2908,1,110.98,1,0.0,15.5372,2015,8,2,6,2015,8,5,2,3,0,0,1,0,0,0,1,0,1,0,0,1
0,151,8,32216,1,207.984,2,0.2,-28.5978,2016,11,6,6,2016,11,9,2,3,1,0,0,0,0,1,0,0,0,1,0,1
0,151,8,32216,2,35.568,2,0.2,5.7798,2016,11,6,6,2016,11,9,2,3,1,0,0,0,0,1,0,0,0,1,0,1
0,200,39,38109,2,20.32,5,0.2,3.556,2015,12,18,4,2015,12,25,4,7,0,0,0,1,0,1,0,0,0,1,0,1
0,338,32,43615,2,35.168,7,0.2,9.6712,2014,11,24,0,2014,11,29,5,5,0,0,0,1,1,0,0,0,1,0,0,1
0,184,3,90008,2,10.11,3,0.0,3.2352,2014,11,15,5,2014,11,18,1,3,1,0,0,0,1,0,0,0,0,0,1,1
0,306,3,92037,2,39.92,4,0.0,11.1776,2016,12,18,6,2016,12,24,5,6,0,0,0,1,1,0,0,0,0,0,1,1
0,244,33,73120,1,302.67,3,0.0,72.6408,2017,7,29,5,2017,8,3,3,5,0,0,0,1,1,0,0,1,0,0,0,1
0,350,28,8360,1,212.94,3,0.0,25.5528,2016,12,26,0,2017,1,2,0,7,0,0,0,1,0,1,0,0,1,0,0,1
0,210,46,53209,0,687.4,5,0.0,48.118,2015,8,9,6,2015,8,13,3,4,0,0,1,0,0,0,1,1,0,0,0,1
0,365,6,19805,3,199.836,4,0.3,-37.1124,2015,7,11,5,2015,7,12,6,1,1,0,0,0,0,1,0,0,1,0,0,1
0,211,21,55407,2,123.96,3,0.0,11.1564,2015,5,8,4,2015,5,12,1,4,0,0,0,1,1,0,0,1,0,0,0,1
0,340,20,48183,2,53.88,6,0.0,22.6296,2014,8,8,4,2014,8,12,1,4,0,0,0,1,0,0,1,1,0,0,0,1
0,307,3,94122,0,359.499,3,0.15,-29.6058,2017,11,25,5,2017,11,29,2,4,0,0,0,1,1,0,0,0,0,0,1,1
0,54,11,60610,2,10.776,3,0.6,-4.8492,2014,12,6,5,2014,12,10,2,4,0,0,0,1,1,0,0,1,0,0,0,1
0,83,8,32725,1,186.304,4,0.2,13.9728,2014,12,14,6,2014,12,20,5,6,0,0,0,1,1,0,0,0,0,1,0,1
0,54,11,60610,2,17.496,9,0.6,-7.4358,2015,11,13,4,2015,11,13,4,0,0,1,0,0,1,0,0,1,0,0,0,1
0,5,3,92804,2,101.12,8,0.0,37.4144,2017,12,29,4,2018,1,5,4,7,0,0,0,1,0,1,0,0,0,0,1,1
0,244,33,73120,2,30.36,4,0.0,13.0548,2016,11,13,6,2016,11,17,3,4,0,0,0,1,0,1,0,1,0,0,0,1
0,184,3,90045,2,86.26,2,0.0,29.3284,2017,2,2,3,2017,2,7,1,5,0,0,0,1,1,0,0,0,0,0,1,1
0,47,1,85224,2,8.544,4,0.2,1.9224,2017,12,24,6,2017,12,31,6,7,0,0,0,1,0,0,1,0,0,0,1,1
0,156,23,63122,2,212.94,3,0.0,34.0704,2015,8,7,4,2015,8,8,5,1,1,0,0,0,1,0,0,1,0,0,0,1
0,54,11,60653,2,14.224,2,0.6,-10.3124,2017,6,30,4,2017,7,4,1,4,0,0,1,0,0,0,1,1,0,0,0,1
0,330,20,48180,1,301.96,2,0.0,33.2156,2016,11,18,4,2016,11,23,2,5,0,0,1,0,1,0,0,1,0,0,0,1
0,256,3,91104,1,170.352,3,0.2,-17.0352,2015,7,6,0,2015,7,11,5,5,0,0,0,1,1,0,0,0,0,0,1,1
0,184,3,90036,2,37.68,2,0.0,15.8256,2015,4,13,0,2015,4,19,6,6,0,0,0,1,0,1,0,0,0,0,1,1
0,65,37,29203,2,397.6,5,0.0,43.736,2014,11,28,4,2014,12,1,0,3,0,0,1,0,0,1,0,0,0,1,0,1
0,241,3,94601,2,104.23,7,0.0,28.1421,2015,8,15,5,2015,8,19,2,4,0,0,0,1,1,0,0,0,0,0,1,1
0,87,20,48234,0,212.94,3,0.0,57.4938,2014,6,14,5,2014,6,20,4,6,0,0,0,1,0,0,1,1,0,0,0,1
0,232,30,10011,0,353.568,2,0.2,-44.196,2016,6,21,1,2016,6,26,6,5,0,0,0,1,1,0,0,0,1,0,0,1
0,113,3,93727,3,697.16,5,0.2,8.7145,2017,3,19,6,2017,3,22,2,3,0,0,1,0,1,0,0,0,0,0,1,1
0,113,3,93727,2,30.93,1,0.0,12.6813,2017,3,19,6,2017,3,22,2,3,0,0,1,0,1,0,0,0,0,0,1,1
0,307,3,94110,3,210.008,1,0.2,2.6251,2017,8,22,1,2017,8,23,2,1,1,0,0,0,1,0,0,0,0,0,1,1
0,65,18,21044,2,164.22,3,0.0,50.9082,2014,9,20,5,2014,9,24,2,4,0,0,0,1,1,0,0,0,1,0,0,1
0,65,18,21044,0,362.94,3,0.0,36.294,2014,9,20,5,2014,9,24,2,4,0,0,0,1,1,0,0,0,1,0,0,1
0,184,3,90032,3,136.464,2,0.2,15.3522,2016,8,2,1,2016,8,4,3,2,0,0,1,0,0,1,0,0,0,0,1,1
0,23,35,18018,1,99.372,2,0.3,-7.098,2015,3,5,3,2015,3,7,5,2,0,0,1,0,0,1,0,0,1,0,0,1
0,23,35,18018,2,33.568,2,0.2,-5.4548,2015,3,5,3,2015,3,7,5,2,0,0,1,0,0,1,0,0,1,0,0,1
0,146,40,77036,3,200.795,1,0.3,-22.948,2014,9,7,6,2014,9,10,2,3,1,0,0,0,0,0,1,1,0,0,0,1
0,307,3,94110,2,32.36,4,0.0,11.6496,2017,9,11,0,2017,9,11,0,0,0,1,0,0,1,0,0,0,0,0,1,1
0,184,3,90008,2,27.92,4,0.0,8.0968,2017,1,16,0,2017,1,16,0,0,0,1,0,0,0,1,0,0,0,0,1,1
0,184,3,90008,3,399.672,7,0.2,-14.9877,2017,1,16,0,2017,1,16,0,0,0,1,0,0,0,1,0,0,0,0,1,1
0,243,40,79762,1,340.116,6,0.3,-9.7176,2014,9,13,5,2014,9,17,2,4,0,0,0,1,0,0,1,1,0,0,0,1
0,288,21,55901,2,6.16,2,0.0,2.9568,2015,9,5,5,2015,9,10,3,5,0,0,0,1,0,1,0,1,0,0,0,1
0,146,40,77036,1,966.7,5,0.3,-13.81,2014,9,8,0,2014,9,15,0,7,0,0,0,1,1,0,0,1,0,0,0,1
0,199,32,44256,3,51.588,1,0.4,-15.4764,2015,12,26,5,2015,12,30,2,4,0,0,0,1,1,0,0,0,1,0,0,1
0,369,30,10701,2,14.89,1,0.0,4.0203,2017,7,27,3,2017,7,31,0,4,0,0,0,1,1,0,0,0,1,0,0,1
0,82,11,62521,1,37.296,2,0.3,-1.0656,2014,11,16,6,2014,11,20,3,4,0,0,0,1,1,0,0,1,0,0,0,1
0,116,40,75043,2,8.544,2,0.6,-7.476,2014,9,21,6,2014,9,23,1,2,1,0,0,0,0,0,1,1,0,0,0,1
0,242,30,11572,2,68.95,5,0.0,28.959,2016,2,21,6,2016,2,26,4,5,0,0,0,1,0,1,0,0,1,0,0,1
0,146,40,77095,1,191.058,3,0.3,-46.3998,2017,11,19,6,2017,11,21,1,2,1,0,0,0,1,0,0,1,0,0,0,1
0,307,3,94110,2,64.96,2,0.0,21.4368,2017,4,30,6,2017,5,5,4,5,0,0,0,1,0,1,0,0,0,0,1,1
0,124,31,27405,1,187.056,9,0.2,11.691,2016,5,2,0,2016,5,8,6,6,0,0,0,1,1,0,0,0,0,1,0,1
0,157,39,37918,2,11.808,2,0.2,1.3284,2017,10,2,0,2017,10,5,3,3,1,0,0,0,0,0,1,0,0,1,0,1
0,157,39,37918,2,9.656,1,0.2,1.5691,2017,10,2,0,2017,10,5,3,3,1,0,0,0,0,0,1,0,0,1,0,1
0,157,39,37918,2,19.76,2,0.2,5.928,2017,10,2,0,2017,10,5,3,3,1,0,0,0,0,0,1,0,0,1,0,1
0,167,3,90712,2,25.08,6,0.0,9.0288,2015,12,4,4,2015,12,9,2,5,0,0,0,1,1,0,0,0,0,0,1,1
0,232,30,10011,2,63.94,1,0.0,24.9366,2016,9,4,6,2016,9,8,3,4,0,0,0,1,1,0,0,0,1,0,0,1
0,233,6,19711,2,10.68,4,0.0,4.0584,2014,8,26,1,2014,9,1,0,6,0,0,0,1,1,0,0,0,1,0,0,1
0,184,3,90004,1,279.456,6,0.2,20.9592,2014,5,13,1,2014,5,19,0,6,0,0,0,1,0,1,0,0,0,0,1,1
0,105,31,28314,0,198.272,8,0.2,-32.2192,2017,4,14,4,2017,4,18,1,4,0,0,0,1,0,1,0,0,0,1,0,1
0,364,14,67212,2,70.56,6,0.0,23.9904,2016,12,29,3,2017,1,2,0,4,0,0,0,1,1,0,0,1,0,0,0,1
0,240,20,48237,2,273.96,2,0.0,71.2296,2017,4,8,5,2017,4,12,2,4,0,0,0,1,0,1,0,1,0,0,0,1
0,240,20,48237,2,306.9,3,0.0,79.794,2017,4,8,5,2017,4,12,2,4,0,0,0,1,0,1,0,1,0,0,0,1
0,146,40,77041,3,347.361,7,0.3,-69.4722,2015,10,24,5,2015,10,30,4,6,0,0,0,1,0,1,0,1,0,0,0,1
0,307,3,94110,2,63.2,5,0.0,23.384,2016,9,24,5,2016,9,24,5,0,0,1,0,0,0,1,0,0,0,0,1,1
0,184,3,90004,0,556.665,5,0.15,6.549,2016,4,9,5,2016,4,14,3,5,0,0,0,1,1,0,0,0,0,0,1,1
0,184,3,90045,2,111.9,6,0.0,51.474,2016,12,3,5,2016,12,6,1,3,1,0,0,0,1,0,0,0,0,0,1,1
0,184,3,90036,0,599.165,5,0.15,35.245,2016,6,14,1,2016,6,14,1,0,0,1,0,0,0,0,1,0,0,0,1,1
0,300,8,33710,2,31.984,2,0.2,1.999,2014,9,5,4,2014,9,7,6,2,1,0,0,0,1,0,0,0,0,1,0,1
0,252,8,32137,2,19.52,2,0.2,5.368,2014,7,5,5,2014,7,8,1,3,1,0,0,0,0,1,0,0,0,1,0,1
0,252,8,32137,2,213.216,3,0.2,15.9912,2014,7,5,5,2014,7,8,1,3,1,0,0,0,0,1,0,0,0,1,0,1
0,245,14,66062,2,40.56,2,0.0,12.9792,2014,9,12,4,2014,9,19,4,7,0,0,0,1,0,0,1,1,0,0,0,1
0,95,44,98026,2,68.46,2,0.0,20.538,2017,12,29,4,2018,1,2,1,4,0,0,0,1,1,0,0,0,0,0,1,1
0,184,3,90032,2,9.24,3,0.0,4.4352,2017,9,28,3,2017,10,4,2,6,0,0,0,1,1,0,0,0,0,0,1,1
0,307,3,94109,1,122.352,3,0.2,13.7646,2016,6,9,3,2016,6,14,1,5,0,0,0,1,1,0,0,0,0,0,1,1
0,306,3,92105,1,585.552,3,0.2,73.194,2014,9,26,4,2014,9,27,5,1,1,0,0,0,0,0,1,0,0,0,1,1
0,254,4,80134,2,13.36,5,0.2,4.008,2017,12,19,1,2017,12,23,5,4,0,0,0,1,1,0,0,0,0,0,1,1
0,206,8,33142,1,419.136,4,0.2,-68.1096,2017,1,30,0,2017,2,4,5,5,0,0,0,1,1,0,0,0,0,1,0,1
0,151,8,32216,1,218.352,3,0.2,-19.1058,2017,4,1,5,2017,4,4,1,3,0,0,1,0,0,1,0,0,0,1,0,1
0,307,3,94122,0,411.332,4,0.15,-4.8392,2014,11,28,4,2014,11,28,4,0,0,1,0,0,0,0,1,0,0,0,1,1
0,232,30,10024,1,664.146,6,0.1,88.5528,2017,7,15,5,2017,7,18,1,3,0,0,1,0,1,0,0,0,1,0,0,1
0,264,35,19140,2,3.312,1,0.2,0.6624,2017,11,2,3,2017,11,6,0,4,0,0,0,1,0,1,0,0,1,0,0,1
0,307,3,94122,2,145.9,5,0.0,62.737,2015,10,8,3,2015,10,12,0,4,0,0,0,1,1,0,0,0,0,0,1,1
0,264,35,19134,1,239.96,10,0.3,-10.284,2017,12,4,0,2017,12,9,5,5,0,0,0,1,0,1,0,0,1,0,0,1
0,264,35,19134,2,54.768,2,0.2,6.846,2017,12,4,0,2017,12,9,5,5,0,0,0,1,0,1,0,0,1,0,0,1
0,54,11,60653,1,181.986,2,0.3,-54.5958,2017,5,22,0,2017,5,26,4,4,0,0,0,1,1,0,0,1,0,0,0,1
0,89,41,84020,2,25.16,2,0.0,10.5672,2017,9,7,3,2017,9,8,4,1,1,0,0,0,1,0,0,0,0,0,1,1
0,146,40,77036,0,67.9932,1,0.32,-12.9987,2014,11,12,2,2014,11,16,6,4,0,0,0,1,0,1,0,1,0,0,0,1
0,218,0,36116,2,10.16,2,0.0,3.4544,2017,10,2,0,2017,10,6,4,4,0,0,1,0,0,1,0,0,0,1,0,1
0,150,22,39212,2,6.16,2,0.0,1.9712,2015,12,14,0,2015,12,18,4,4,0,0,0,1,0,1,0,0,0,1,0,1
0,54,11,60610,1,89.768,1,0.3,-2.5648,2017,3,13,0,2017,3,13,0,0,0,1,0,0,0,0,1,1,0,0,0,1
0,184,3,90004,1,243.92,5,0.2,-15.245,2017,9,9,5,2017,9,14,3,5,0,0,1,0,1,0,0,0,0,0,1,1
0,62,18,20735,2,19.98,1,0.0,8.5914,2017,10,4,2,2017,10,8,6,4,0,0,0,1,0,0,1,0,1,0,0,1
0,306,3,92037,2,6.16,2,0.0,1.9712,2014,12,15,0,2014,12,19,4,4,0,0,1,0,1,0,0,0,0,0,1,1
0,167,28,8701,1,245.98,2,0.0,27.0578,2014,10,13,0,2014,10,18,5,5,0,0,1,0,0,1,0,0,1,0,0,1
0,124,31,27405,2,17.088,2,0.2,1.068,2016,9,20,1,2016,9,25,6,5,0,0,0,1,0,1,0,0,0,1,0,1
0,124,31,27405,1,98.392,1,0.2,-11.0691,2016,9,20,1,2016,9,25,6,5,0,0,0,1,0,1,0,0,0,1,0,1
0,200,39,38109,2,19.52,2,0.2,5.368,2017,6,30,4,2017,7,4,1,4,0,0,0,1,0,1,0,0,0,1,0,1
0,158,46,54601,1,201.96,2,0.0,50.49,2016,9,25,6,2016,9,30,4,5,0,0,0,1,0,1,0,1,0,0,0,1
0,158,46,54601,2,68.64,11,0.0,17.16,2016,9,25,6,2016,9,30,4,5,0,0,0,1,0,1,0,1,0,0,0,1
0,316,44,98115,2,6.16,2,0.0,2.9568,2014,9,29,0,2014,10,1,2,2,0,0,1,0,0,0,1,0,0,0,1,1
0,206,8,33180,1,273.552,3,0.2,-13.6776,2017,6,26,0,2017,7,1,5,5,0,0,0,1,0,1,0,0,0,1,0,1
0,80,20,48126,2,60.84,3,0.0,23.1192,2017,3,26,6,2017,4,2,6,7,0,0,0,1,0,1,0,1,0,0,0,1
0,306,3,92024,1,572.16,3,0.2,35.76,2014,12,21,6,2014,12,27,5,6,0,0,0,1,1,0,0,0,0,0,1,1
0,66,9,31907,2,7.04,4,0.0,3.0976,2016,4,1,4,2016,4,5,1,4,0,0,1,0,0,0,1,0,0,1,0,1
0,222,28,7960,2,74.45,5,0.0,20.1015,2017,4,14,4,2017,4,19,2,5,0,0,0,1,0,1,0,0,1,0,0,1
0,1,43,22304,2,192.22,14,0.0,69.1992,2015,1,4,6,2015,1,9,4,5,0,0,0,1,0,1,0,0,0,1,0,1
0,14,4,80013,2,21.44,2,0.2,7.504,2016,9,24,5,2016,10,1,5,7,0,0,0,1,0,0,1,0,0,0,1,1
0,269,10,83201,2,355.36,4,0.0,92.3936,2015,6,9,1,2015,6,11,3,2,0,0,1,0,1,0,0,0,0,0,1,1
0,54,11,60610,2,38.976,3,0.6,-50.6688,2014,12,29,0,2015,1,5,0,7,0,0,0,1,1,0,0,1,0,0,0,1
0,7,8,32712,2,129.888,6,0.2,12.9888,2014,7,28,0,2014,7,28,0,0,0,1,0,0,1,0,0,0,0,1,0,1
0,307,3,94109,3,71.088,2,0.2,-1.7772,2016,5,5,3,2016,5,7,5,2,0,0,1,0,1,0,0,0,0,0,1,1
0,195,32,43302,3,136.53,1,0.4,-52.3365,2014,12,14,6,2014,12,21,6,7,0,0,0,1,1,0,0,0,1,0,0,1
0,232,30,10024,2,79.44,3,0.0,30.1872,2015,5,8,4,2015,5,15,4,7,0,0,0,1,1,0,0,0,1,0,0,1
0,232,30,10024,1,127.764,2,0.1,21.294,2015,5,8,4,2015,5,15,4,7,0,0,0,1,1,0,0,0,1,0,0,1
0,189,46,53711,0,459.92,4,0.0,41.3928,2017,12,8,4,2017,12,13,2,5,0,0,0,1,1,0,0,1,0,0,0,1
0,209,5,6460,2,25.16,2,0.0,8.5544,2017,6,29,3,2017,7,2,6,3,1,0,0,0,0,1,0,0,1,0,0,1
0,184,3,90049,2,19.3,2,0.0,5.79,2014,1,20,0,2014,1,25,5,5,0,0,0,1,1,0,0,0,0,0,1,1
0,103,3,94533,2,26.48,1,0.0,10.0624,2017,3,28,1,2017,3,31,4,3,1,0,0,0,0,1,0,0,0,0,1,1
0,103,3,94533,2,21.56,7,0.0,6.8992,2017,3,28,1,2017,3,31,4,3,1,0,0,0,0,1,0,0,0,0,1,1
0,278,31,27604,2,46.152,3,0.2,12.1149,2015,8,11,1,2015,8,16,6,5,0,0,0,1,1,0,0,0,0,1,0,1
0,164,3,92630,2,54.92,4,0.0,19.7712,2017,8,12,5,2017,8,15,1,3,1,0,0,0,1,0,0,0,0,0,1,1
0,184,3,90032,2,14.91,3,0.0,4.6221,2015,9,24,3,2015,9,28,0,4,0,0,0,1,0,1,0,0,0,0,1,1
0,184,3,90036,1,638.288,7,0.2,-31.9144,2016,4,12,1,2016,4,16,5,4,0,0,0,1,1,0,0,0,0,0,1,1
0,184,3,90008,1,112.648,1,0.2,11.2648,2014,11,11,1,2014,11,18,1,7,0,0,0,1,1,0,0,0,0,0,1,1
0,151,8,32216,2,12.32,5,0.2,1.848,2017,4,10,0,2017,4,14,4,4,0,0,1,0,0,1,0,0,0,1,0,1
0,16,3,93309,1,72.784,1,0.2,0.0,2017,9,29,4,2017,10,2,0,3,1,0,0,0,1,0,0,0,0,0,1,1
0,16,3,93309,2,51.75,1,0.0,15.525,2017,9,29,4,2017,10,2,0,3,1,0,0,0,1,0,0,0,0,0,1,1
0,232,30,10011,2,117.36,4,0.0,36.3816,2014,9,29,0,2014,10,3,4,4,0,0,1,0,1,0,0,0,1,0,0,1
0,54,11,60610,1,421.372,2,0.3,-6.0196,2014,8,20,2,2014,8,25,0,5,0,0,1,0,1,0,0,1,0,0,0,1
0,76,40,75220,0,205.9992,3,0.32,-27.2646,2017,11,13,0,2017,11,19,6,6,0,0,0,1,0,1,0,1,0,0,0,1
0,50,39,37421,2,132.224,4,0.2,-18.1808,2016,2,6,5,2016,2,11,3,5,0,0,0,1,0,1,0,0,0,1,0,1
0,306,3,92037,2,91.96,2,0.0,15.6332,2015,3,22,6,2015,3,26,3,4,0,0,0,1,0,1,0,0,0,0,1,1
0,307,3,94122,3,285.48,5,0.2,-10.7055,2017,5,12,4,2017,5,18,3,6,0,0,0,1,0,1,0,0,0,0,1,1
0,232,30,10035,1,90.801,1,0.1,14.1246,2017,9,3,6,2017,9,6,2,3,0,0,1,0,0,0,1,0,1,0,0,1
0,232,30,10035,1,181.764,2,0.1,-8.0784,2017,9,3,6,2017,9,6,2,3,0,0,1,0,0,0,1,0,1,0,0,1
0,286,12,47374,1,29.98,1,0.0,8.0946,2016,12,3,5,2016,12,7,2,4,0,0,0,1,1,0,0,1,0,0,0,1
0,67,31,28027,1,363.92,5,0.2,0.0,2016,7,21,3,2016,7,26,1,5,0,0,0,1,1,0,0,0,0,1,0,1
0,9,43,22204,2,47.98,2,0.0,11.0354,2015,9,22,1,2015,9,26,5,4,0,0,1,0,0,0,1,0,0,1,0,1
0,306,3,92105,2,80.96,4,0.0,29.1456,2015,11,17,1,2015,11,21,5,4,0,0,0,1,1,0,0,0,0,0,1,1
0,306,3,92105,1,225.568,2,0.2,2.8196,2015,11,17,1,2015,11,21,5,4,0,0,0,1,1,0,0,0,0,0,1,1
0,306,3,92105,2,36.6,3,0.0,15.372,2015,11,17,1,2015,11,21,5,4,0,0,0,1,1,0,0,0,0,0,1,1
0,292,21,55113,2,29.22,3,0.0,12.8568,2015,11,10,1,2015,11,14,5,4,0,0,0,1,0,0,1,1,0,0,0,1
0,76,40,75220,2,14.76,5,0.6,-11.439,2015,8,5,2,2015,8,11,1,6,0,0,0,1,0,1,0,1,0,0,0,1
0,67,3,94521,0,239.666,2,0.15,14.098,2017,9,3,6,2017,9,7,3,4,0,0,1,0,1,0,0,0,0,0,1,1
0,68,2,72032,3,301.96,2,0.0,45.294,2015,11,1,6,2015,11,8,6,7,0,0,0,1,1,0,0,0,0,1,0,1
0,24,12,47401,2,127.95,3,0.0,21.7515,2016,9,24,5,2016,9,28,2,4,0,0,0,1,1,0,0,1,0,0,0,1
0,306,3,92105,1,801.568,2,0.2,50.098,2016,9,18,6,2016,9,22,3,4,0,0,0,1,0,1,0,0,0,0,1,1
0,307,3,94109,2,28.28,2,0.0,7.3528,2016,3,13,6,2016,3,15,1,2,0,0,1,0,0,1,0,0,0,0,1,1
0,286,12,47374,2,71.12,4,0.0,22.0472,2016,4,3,6,2016,4,9,5,6,0,0,0,1,1,0,0,1,0,0,0,1
0,360,28,7090,2,31.56,3,0.0,10.4148,2016,11,27,6,2016,12,2,4,5,0,0,0,1,0,1,0,0,1,0,0,1
0,309,3,95123,2,14.52,3,0.0,5.6628,2016,12,2,4,2016,12,7,2,5,0,0,0,1,0,1,0,0,0,0,1,1
0,232,30,10035,1,199.764,2,0.1,8.8784,2015,9,17,3,2015,9,23,2,6,0,0,0,1,1,0,0,0,1,0,0,1
0,105,2,72701,2,8.92,4,0.0,3.9248,2014,10,11,5,2014,10,15,2,4,0,0,0,1,0,1,0,0,0,1,0,1
0,264,35,19120,0,87.21,3,0.5,-45.3492,2017,7,7,4,2017,7,9,6,2,1,0,0,0,1,0,0,0,1,0,0,1
0,316,44,98103,2,25.4,5,0.0,8.636,2016,7,4,0,2016,7,4,0,0,0,1,0,0,0,0,1,0,0,0,1,1
0,184,3,90036,2,6.28,1,0.0,2.6376,2014,8,25,0,2014,8,29,4,4,0,0,0,1,0,1,0,0,0,0,1,1
0,280,35,19601,2,23.968,2,0.2,7.7896,2014,11,11,1,2014,11,15,5,4,0,0,1,0,0,1,0,0,1,0,0,1
0,307,3,94109,1,770.352,3,0.2,77.0352,2016,3,12,5,2016,3,15,1,3,0,0,1,0,0,1,0,0,0,0,1,1
